Date,PropertyID,PropertyType,IsOccupied,MonthlyRevenue,RentalLength,MaintenanceCost,MaintenanceIssueLogged,CustomerSatisfaction
2023-01-25,4f823dfe-92be-4e4b-b1e8-2bbcd57bd116,House,False,0.0,0,445.94724752419694,Picture PM charge natural.,
2023-04-15,a61e2a03-1b7f-4cb3-a440-9dcac355612c,House,True,8653.992285905904,7,588.2863012621212,Him similar shake address reduce adult direction.,27.011299041986568
2023-08-14,d84d55dd-1190-4d8a-9fe2-6b4b1420c4c9,Townhouse,True,2311.2403426565634,14,364.6223891256065,Arm scene trade worker always only.,11.231600317282187
2022-11-30,659095bc-1eae-4587-a6c3-52e8d12628c8,Condo,False,0.0,0,172.2289058645972,Stage executive four north top class.,
2023-05-03,99fdeb77-182f-4056-b3ea-f385ff6f2b43,House,False,0.0,0,941.1185499124075,Machine quality rather specific task.,
2021-10-14,289496e2-fa09-49b7-ae93-ff95e0b3ab45,Townhouse,False,0.0,0,119.40195306807937,Put dark bag for.,
2023-08-17,091f515a-b163-45a8-9d83-2eca46e62a70,House,True,3350.0027012675355,20,484.17779323446695,The city image lose only.,71.86950647745553
2022-07-20,99be79bc-ea77-4990-9f5a-8e48991df298,Condo,False,0.0,0,461.39594388221076,Democrat grow military me left Mrs hold.,
2022-04-14,53382bb6-d37c-45dd-bf91-f2c94b4031ea,Apartment,False,0.0,0,194.60517841381,Ten continue feeling feel hair outside minute mean.,
2022-12-04,1903eee2-4abc-4adc-b98d-9c53325bcbed,Townhouse,False,0.0,0,978.0023368478152,Necessary drive read their lot certain serious big.,
2021-09-28,c0114472-3376-4a6f-92ac-61029e88b824,Apartment,False,0.0,0,536.1246008585155,Begin happy science physical.,
2022-04-04,384a6846-1ba6-4f2c-b04a-421a47d8bb17,Townhouse,True,7108.818012753662,3,934.4012607771369,Seek another performance our society not.,18.767780768642318
2022-03-23,c20865cf-5168-4db0-9d2b-fe82a09260ee,House,False,0.0,0,425.2748084219864,Firm floor then certainly draw.,
2023-04-04,399dd3a2-353c-4ba2-b395-a378aa447d4d,Apartment,False,0.0,0,314.95634689952703,Break range strong effect section color spring.,
2022-10-13,4b682df8-9ba1-4ef3-aab0-4570326252bd,Townhouse,True,1241.7211745454129,3,706.0467706147255,Including simple century everybody lead.,92.99032362359358
2022-10-13,f61e0c8a-7e80-40bd-bf41-dc6279fcdef6,Townhouse,False,0.0,0,585.5102792247784,Debate address today memory.,
2022-07-10,dbc024d1-1556-4b80-b07f-3dd9d0822dc3,Apartment,True,4100.300614622399,5,985.6558227067791,Miss number commercial sort them.,95.47009895825823
2022-12-30,842d1369-401a-432e-8f13-3ea766a5effd,House,True,5004.441672393334,12,301.0836996232938,Man candidate likely far understand bring individual.,28.55472480181589
2021-12-22,9d2de127-d0c3-4353-87f2-cecb3c777989,Apartment,False,0.0,0,564.2917474515971,Painting peace once thus green drug.,
2022-10-11,b2b3d8b9-de64-4701-a6b2-f22308078e8f,House,False,0.0,0,359.6278998015051,Picture second such memory arm.,
2023-01-17,34399c2a-f3b4-45d9-bb1f-a7f6bd0ee1d2,Townhouse,True,3499.436131187745,22,621.7739830036879,Wish national business similar future cold.,89.73820909824454
2023-03-19,53502000-ad06-41e3-b196-60e2ed72e372,Apartment,False,0.0,0,325.57352605447494,By hold those realize why fill.,
2022-04-23,965df47c-63b5-4a38-8491-e296f7735362,Townhouse,True,9643.40315436143,23,479.732756782824,International drug serious large case study security.,29.260345199867498
2023-05-23,af1717c9-8a80-41bd-9d5b-d6cb36d65365,Condo,False,0.0,0,322.5933679474416,Own author issue side.,
2023-02-02,f1161dee-f121-40b5-a351-581ef65a2bdb,Apartment,True,5268.979282619864,23,324.78613395728814,Partner the career clearly effort issue customer Congress.,93.52542755531935
2022-06-21,7afc3e7f-c57a-43fe-ad9d-6e3e0b42c221,House,True,6809.368715490122,22,522.6692114232378,High wide determine will region appear series.,36.193533276469644
2023-04-27,d0788319-5037-4ce0-8934-b9d997376987,Townhouse,False,0.0,0,624.6311169478245,Glass plan from game.,
2021-12-20,b95ce8dc-0b67-4548-8873-e3ca07346de9,House,True,2671.66416917271,21,950.1585608599294,May else stand deal short responsibility.,45.733054895357725
2023-04-24,e9ac6d1b-a866-45e0-af69-7e08d8cc478e,Apartment,False,0.0,0,881.633345555689,In whether black trial consider unit fine.,
2023-08-25,383fcbc8-85b5-4fbc-8ada-b7c56d6d85ea,Townhouse,True,8597.396794886012,23,169.51879075464845,Argue beautiful half entire college activity vote hair.,66.31329054493557
2021-10-16,5e089980-b616-4e21-bb4d-daafd833ab8c,Condo,False,0.0,0,162.43477188760468,Pm type democratic social.,
2022-01-03,b7d67a59-e3cf-463b-8257-87a0e26c0e32,Townhouse,True,6388.661262558751,15,844.8874240971129,Ready expert share job chair affect.,22.37291996487495
2023-09-04,ee800b8b-a5e3-48f3-a4aa-52111a34130f,House,False,0.0,0,270.19125963674423,East fire pretty red race rule like.,
2022-09-12,05e9717c-9352-4960-a746-7bd0363b1a67,Condo,False,0.0,0,416.07124197833457,Drug for worker skill.,
2022-12-30,ad9ef26d-3d7b-4bda-93df-6b361cc8f78c,Apartment,False,0.0,0,542.8041588014535,Heavy parent something thousand make real long card.,
2022-02-16,028fa22f-38a8-4e3f-8b24-4d4d7d34bf1f,House,False,0.0,0,276.2163996426914,Whatever message start blue himself city.,
2021-11-28,5dc7ae8f-d019-4a7a-bf8a-429c2bf071ce,House,False,0.0,0,974.281282827247,Difference run sign weight.,
2023-08-02,ad546f2f-0135-49ed-9cc0-05bfac604ed7,Townhouse,True,8066.042002138466,21,188.4139988614895,Land on which woman.,43.174062745680985
2023-04-30,dc1bae02-442e-4712-92d0-7fc7fdf0dda3,Townhouse,False,0.0,0,833.3020147472711,Health position onto third exactly open play.,
2022-10-04,35b7b710-6700-40bd-bf3d-d17d95e45cb8,Condo,False,0.0,0,409.6495908917481,Military tend our again large perhaps.,
2022-06-18,541b8864-6459-4e27-98d5-7f242d70bb85,Apartment,False,0.0,0,837.2027138207164,Employee president usually soldier.,
2022-12-28,4202026c-9f55-4792-a88d-58af334ec24f,Condo,False,0.0,0,650.0363363519309,Bag certainly nature rule.,
2022-06-21,c2e73c0c-d2be-455c-b40f-aacc7e277463,Townhouse,True,3376.988381544798,1,457.9569580446006,Dark writer election positive.,74.87071554726442
2023-05-20,5a046224-16a8-4a59-84b7-f8d9477e28b0,Townhouse,False,0.0,0,196.96131615304904,Which training manager fund.,
2023-01-10,1843d3ed-8d19-42e0-8551-37d23f342dcc,Apartment,True,7194.719237649964,23,925.1226163853975,Else though cost certain seven drive.,34.26833386040858
2021-09-25,64a62019-4ed7-4ce7-b729-63fc95356463,Townhouse,False,0.0,0,458.8886844114141,Most first political street important certainly drop detail.,
2023-07-29,4c3d844e-edde-4de3-8661-9ee3ccc7ff72,Condo,False,0.0,0,292.45658621285816,Sometimes agree born full identify perhaps responsibility.,
2021-11-09,b8905509-8813-4ce5-8f86-60e2ba8437fe,Apartment,True,3475.9144116622506,16,785.8904417457675,Meet Mrs Congress what so administration.,93.13536926218478
2023-03-14,81cb723b-1f55-4e21-8399-ac03ab10c98c,Apartment,False,0.0,0,547.093422503877,Expert conference public others might artist.,
2023-06-08,a971f83f-e9e4-4bad-b1a6-178dca997d3b,Apartment,True,3022.7572118403878,5,996.5500436734593,Deal one three both.,70.59184695177323
2022-12-24,4f0ee02f-835c-4460-b3a0-4053302a9fdb,House,True,1110.3844940372041,21,904.9090183783984,Assume appear military center thousand newspaper star.,62.330867792437964
2022-09-14,d8062a73-1f28-419a-8b0f-79a1bb8bbac4,Condo,True,2645.852937965532,24,557.6183016139354,Season money could full.,20.292185593332057
2021-11-07,953eff7c-3a32-4458-856a-0930ce870549,Apartment,True,1467.268831618532,5,520.1201770243513,Watch suggest first culture.,24.050478604446333
2021-09-25,2d6aaf4f-0d82-4138-a8bc-443a8d5b4619,Townhouse,True,9340.597535725738,2,609.8313252071048,Return experience mission school minute.,49.50285307933463
2023-07-05,4aa051e6-cf1c-4d56-bdb0-fc6b4677a1b7,Apartment,True,1867.5834059581466,2,688.4784804685027,Possible activity million.,68.91457021896484
2022-06-08,036371b5-e997-43ba-b753-d4522728b361,Townhouse,True,7338.338621901142,1,172.13787165848527,Follow exactly up few certainly computer open.,16.506214924760886
2022-11-22,7546890c-dcdb-4930-9488-4098ed22fdd6,Townhouse,False,0.0,0,866.475306190987,Central listen to suffer they sign.,
2021-12-19,447709dc-95c5-4123-b683-4bd0c95ed720,Townhouse,False,0.0,0,885.834487896323,Strong something day machine.,
2022-11-12,b17f1c68-9249-4e5f-977c-bba025de9ff6,House,False,0.0,0,466.54140746276266,At public call federal.,
2023-02-18,6307a967-3f78-422a-9467-504a2f38b059,Apartment,True,7944.5969213111075,10,874.1728118241707,Upon cell job early clear provide early again.,84.6095442111133
2021-10-13,5b7521fe-6970-454d-b8eb-8323061a1c58,Condo,True,5970.644571822435,12,950.504330661515,Two employee drive network society.,10.757261535394381
2021-11-24,8359cd6d-d76f-4788-b4e7-d34edf73c49b,Condo,False,0.0,0,906.3297362002502,Age he treat seek wall million easy.,
2021-10-07,1bec2b1b-7e3c-40e9-9087-7cd9fcd27285,House,True,6063.6880578891205,10,983.2007060675073,Draw necessary daughter go employee yeah letter along.,89.27236097210624
2022-12-17,e0c053dd-58eb-4a08-b293-b4f4e684137f,Apartment,True,8688.407133585551,6,588.9633590487229,Thus director girl.,66.94857060121838
2023-08-17,eb1fb114-8ce9-4a72-9ea0-3c3eb47101fe,Condo,True,2716.9044956082494,24,583.0765977172504,Model treatment two your compare.,70.14927773909811
2023-06-13,da7d28a8-d93c-41cc-a283-f8cddc6b8314,Apartment,True,9244.706531659998,2,456.1458190735916,Stock staff probably example too point.,1.0663836180294095
2022-02-23,20f5892d-d3a7-4330-bb53-7aaafee324d4,Apartment,True,3124.3541289285413,23,984.3623471054646,Yourself there become that door.,17.469644166277774
2021-10-20,55960518-dee4-444b-880f-cce09d3beeea,Condo,True,1161.2892649004461,21,863.6849737778472,No almost set unit ask.,66.49942534100227
2022-05-05,3d75f883-3217-4927-a7e0-26840cc52f10,Condo,True,7620.749615772079,5,328.1200126121355,Toward recent learn model.,66.07055556175554
2022-08-11,2a391006-b612-4131-a27e-c806faf15e0e,Apartment,True,1082.3167953231698,6,799.5093372427503,Radio even people him yet.,38.45926075399386
2023-04-09,52b89ae1-bc43-4ebc-bf1d-ce36d3a84bdc,Townhouse,True,6112.347999300549,15,576.8816807087428,All but sport trade under provide no hundred.,18.60327486081893
2022-12-10,f55da09f-1fb6-4b17-b8f6-a3e776ef35e5,Apartment,True,1803.1252698391556,13,189.76833935388606,Soon drug avoid economy represent safe hour.,47.50342173429038
2023-03-30,e55650bc-82d5-47ae-bfb1-08a69f489d00,House,True,9483.255912184972,24,872.6801436821686,People follow science entire civil resource best.,82.64983632736507
2022-06-25,228431c5-03a3-4ee8-876a-b84b40d9f7de,House,True,2654.759979845924,21,850.6718518658964,Spring police claim positive hundred then.,61.99264385810581
2023-01-26,f9c35ad3-ef56-4171-b4fd-6f9799f6aa04,House,True,9263.285183069333,9,914.2062145585637,Rise billion issue strategy common bad process woman.,82.62449941633095
2022-02-01,76545034-7e70-42a7-879e-6bcd314dd657,Apartment,False,0.0,0,207.7560342454166,Everybody land want central.,
2022-09-15,87f56937-4d1a-407b-8881-11d1cd2b0220,House,True,6948.444611948746,8,526.7987668811031,Prove appear water until.,9.394249228793573
2022-07-30,50768ee0-ccf5-41f3-a78c-d5a578220ad0,House,True,2376.528630481219,3,302.0983295991883,You morning wrong.,57.18706782575504
2023-08-11,9ac71532-d00d-48a8-a60c-1dd31f3a6caf,Condo,False,0.0,0,843.4990906143375,Company computer science series skill itself artist.,
2022-11-30,8be4687a-d3ec-400b-a173-b204be55525b,Townhouse,False,0.0,0,447.0602521662308,Work community improve collection cause indicate.,
2023-03-04,3e1a6fd7-8b04-41be-b7f2-c743708bdb1b,House,False,0.0,0,821.5397682480232,These focus possible number.,
2022-04-22,2210aeb7-3a0e-4846-b572-7d82a8e2d072,House,True,6533.340509748555,9,481.63802601964704,Reason system garden hear.,45.55109062964202
2022-03-09,3a8218e9-c3be-4780-af31-a21f673bff0b,Apartment,True,6091.124913133389,20,507.3384168895917,Board meeting subject stage anything.,69.49597822375475
2023-06-24,3ef0c18f-e135-4b2f-b268-8ca987a00605,Condo,True,3479.311574956185,16,720.8479914006945,Base start much manage address health evidence each.,12.297768295214551
2022-12-09,7b836c84-1238-4a55-9b58-391b106e8513,House,False,0.0,0,723.6207958662707,Edge author month rate oil wish ball.,
2022-07-12,940df435-bd8e-48ff-9e5c-1452ba800e9a,House,False,0.0,0,534.5592823037628,Office subject American remain accept hair find.,
2022-12-27,78a7f983-4f1e-4f89-b92b-f89cb8cc254b,Apartment,False,0.0,0,175.47275856288934,Necessary community single training room.,
2021-12-28,6de3a896-06f6-4c44-945a-876222416dd7,Condo,False,0.0,0,589.7888130803556,Nature main prepare everything which.,
2021-09-25,94ba77e4-dff1-4668-915d-59a8e720f442,Apartment,False,0.0,0,339.6468805500764,Understand seven opportunity officer ok bring soldier item.,
2023-05-20,5b47d913-0f8b-45c9-9ad2-a1863eaa7933,Apartment,True,7389.918908429294,22,486.0462519068341,Speak note government college among financial drive.,40.681905871150136
2022-12-23,fbc3be37-c6e7-4952-ad51-ce55865cf43d,Condo,False,0.0,0,181.62162977491255,Situation woman thank inside fish.,
2022-08-27,996ef7f5-8b31-42dc-9b46-8e631668521a,Condo,True,3138.255470166397,24,477.2565143420531,Continue professional well.,88.48797902378695
2022-08-23,d78ca3bc-f7d0-4588-b29b-4d86a75a7a91,Condo,True,3336.5176067554826,10,394.9093984057635,Sign poor ever small.,85.51780476583741
2022-11-06,d7eacbe2-2b76-450e-8acb-e6c316603489,Townhouse,True,2687.665822061832,10,289.91826099520654,Phone character politics ago.,54.89594780123554
2023-04-11,f45c5666-3a05-4066-a785-0a6c8113457a,Condo,True,4782.477039838213,2,341.25896230322496,Reflect stuff game change.,55.307416915068266
2023-07-14,6df6945d-461a-4d89-a621-dce7b31cb944,Condo,False,0.0,0,431.90323734106283,Pay federal yes case significant debate.,
2023-08-17,8e53c71c-2336-4c38-a7da-7c98f4380c93,Apartment,False,0.0,0,368.8226405139116,Night ready senior where a check off.,
2021-10-19,e9bffbe4-b8b9-45a1-bac7-2a1ac9709832,Townhouse,False,0.0,0,635.8551903434288,Change fill community character our.,
2023-01-25,a2c590b5-579c-4a65-9d4b-e2ac5f42de27,Condo,True,8090.942523003828,5,147.93502112649873,Everything small exist live herself character.,79.43784392676737
2022-11-27,f27ac087-f515-4813-85f3-eebaf3ff350d,House,False,0.0,0,323.77984183805347,Street necessary detail keep call kind.,
2022-03-28,d4bb3944-26d8-4add-9a70-f57eb4ee4ec2,House,False,0.0,0,658.5230420961683,It film thus hour blue concern believe.,
2021-09-28,999f9c0c-9321-47a8-960b-576b712322c1,House,False,0.0,0,980.6755927726845,Require industry approach let appear close kid.,
2022-06-28,fdc6c3fd-11e6-4ad3-9958-d4e08305ddfb,Townhouse,True,4182.865847209919,16,705.3066290726108,History great organization add woman open natural.,22.387290266627357
2023-05-10,cf775740-55ca-4fc6-9593-11e8fe6edb8a,Townhouse,True,1183.7488457706027,3,174.53836975186144,But dark win stand vote air.,26.393039641287285
2022-09-21,c8a4cf75-8a2c-43fe-9feb-608bdeb493a1,Apartment,True,3311.4734604297287,4,770.4054573097204,Such term gun follow recent.,6.417471339174973
2022-04-29,6c1b95de-e1d9-4fd9-9415-112fd3797bff,Apartment,False,0.0,0,224.73534681536384,Anything fish surface sing care.,
2021-10-10,bb797693-ca18-45e3-a49d-8cf77cc01251,Townhouse,False,0.0,0,618.6575934418975,Identify view find.,
2023-06-27,dc093684-bb5e-4318-999c-91017a7d1041,Condo,False,0.0,0,816.8326589098897,Once finish point share lay clearly record.,
2022-01-23,29b8b3a0-f10a-4dcd-8cd9-bc65a53f9e70,Condo,True,3183.0825838073724,21,929.619476283185,Professional despite surface each.,90.11329439567893
2022-12-23,19d2ecd7-7249-41d5-8a1b-14f579b0d422,Townhouse,False,0.0,0,624.6703143132548,Building work of and fact beyond.,
2022-12-13,5043f4d5-4e31-43e3-94db-2928d77ebba8,House,False,0.0,0,449.00007074639825,Interesting nothing who blood second.,
2023-01-20,4f83b691-0812-4435-9bd3-3843402a6e1c,Townhouse,True,2080.7945692076455,17,519.7506281850406,Game big long firm recognize.,56.430640418153686
2022-04-04,fa96a605-06c3-451d-bf5d-caa0ed0fab7e,Apartment,False,0.0,0,198.365136345243,Manage give attack young old.,
2022-06-25,d8a9eed1-0764-44f3-a992-e6a324e37d3b,House,True,1837.7128739796776,18,164.2897706085142,Buy deal write run hope.,21.399339559816067
2021-11-13,c3c7b6f4-4128-4cd7-b2b6-5f23f3831c5e,Townhouse,True,1455.3818907760974,9,366.1612272260951,Reduce almost both tonight financial.,94.19103443427733
2022-11-24,9011d58d-b96e-412f-a7f5-3edb119f0afc,Townhouse,True,6234.330185983124,3,700.8747306490893,There pressure water east way.,3.9595905542693988
2023-05-02,221d80d2-5f2e-4462-8251-4e2a6eb008b7,Condo,False,0.0,0,667.0853384754823,Agree he order international between represent rise.,
2022-12-15,3d5a38a5-1c74-46dc-af8a-987ad6adff8a,Condo,False,0.0,0,522.1688726118851,Building compare remain positive benefit far billion.,
2022-09-21,19eb602f-ac76-4c64-a4c2-e7301f7b02cc,Apartment,True,7693.891849942184,21,493.18618393954307,Strategy raise sense large under follow easy live.,26.967680630276615
2022-10-31,f9cb688a-ce01-45e0-a2fa-82e356fe0354,House,False,0.0,0,381.06120469045953,Phone again push break source executive party.,
2023-01-24,77a46082-cbca-402c-824b-0be17d398844,Townhouse,False,0.0,0,137.14932147286498,Product here control conference over side natural.,
2021-09-25,22f6bbfe-7777-495a-8e5a-7bd11a674fe9,House,False,0.0,0,184.05354089676518,Stop must gas station because sea.,
2023-04-09,59ccbc62-cf0d-42cd-ae5a-b85e1e662e2d,House,True,5474.450589349813,14,316.3477359771734,Number interesting accept end.,97.31901175035914
2023-01-18,e3bfbd11-8fee-47ce-9ded-a437ceb3da38,Condo,False,0.0,0,213.99687741367103,Know daughter young region police I power.,
2022-09-07,6f6483f1-6942-4d02-93f5-45fd10cbd85b,Apartment,True,5028.6042854115,18,500.97135906351167,Detail play likely this fight.,80.26694910720336
2022-09-29,518d6235-4e06-44d4-a728-dc8dd5016303,Condo,False,0.0,0,202.14058103327926,If home sport statement country.,
2023-07-23,da48fe88-f816-4f2a-82c4-257d39885cb4,Apartment,False,0.0,0,365.09098937964563,Although machine doctor whom.,
2022-01-24,7a189308-de3d-4110-a1e7-4741513aab95,House,True,4395.669157752985,11,196.2596704293091,Personal professional throughout they lay treatment later.,77.11464833057519
2021-11-05,79cde70d-67a5-455c-a319-9ba572c03fb0,Townhouse,False,0.0,0,960.3809923689922,Tonight two order standard career guy.,
2023-02-17,a73365ec-7627-4a45-9cfe-a830352b3348,House,False,0.0,0,823.7905016259605,Forget newspaper Democrat force theory hospital star statement.,
2023-08-20,4f42df54-9ddc-48c4-9b36-385d9e70b5f7,Townhouse,True,7351.037580353954,24,891.1343255292966,Experience decide country side radio beyond respond.,33.50589018545854
2023-08-26,23dcaa05-78c0-40e3-ba11-e2542e139b65,Townhouse,True,7069.499049822283,6,274.2520453859499,Story leg on say hand light outside.,69.16849851393506
2022-02-25,cd0ac533-6c8d-4b68-b961-6c8d0c9152a2,Townhouse,True,4887.664953971964,16,888.78333102598,Particularly you again according religious recently bill.,36.279587188737274
2022-07-15,c5e61eb4-5763-43ad-8837-5efa726db9c5,Condo,False,0.0,0,909.7170098908066,Imagine little another figure.,
2022-08-09,37ac90fe-ac64-4bb2-ad85-88544d5960e3,Condo,True,3148.1710232967616,7,804.7788783302499,Simple must take start.,42.20838126738301
2022-07-09,17206831-c7e5-4acb-992f-4f4e8f31780a,House,False,0.0,0,694.7265038350547,Loss safe second short whose say trade even.,
2022-07-23,37a1fab8-8c5c-460b-92fa-7e1e002a8a87,House,True,8133.429400317532,18,210.67610361836205,Truth organization serious fish soon draw wear.,43.40385571895886
2021-12-27,7b85f998-f942-4896-8549-f0d522386140,Townhouse,True,9256.661528338765,18,502.36827671034956,Indeed gas action seem process standard.,27.41500152172903
2022-07-11,c1a1de22-806b-473b-a5cf-7373fabc637e,Apartment,True,5301.868770117365,4,904.8240077169858,Baby without two big.,99.12968887710002
2022-07-22,56519501-f416-4e0c-b07d-7a5f3056490d,Townhouse,False,0.0,0,232.72093014467404,Figure finally while.,
2022-05-18,072579c4-10c3-4260-9d4c-701fd178ec28,Apartment,False,0.0,0,216.9069825209286,Discuss language election employee week case.,
2022-08-10,13c10ef8-8981-41cd-a50a-91fa53dae99e,House,True,3456.1339963324654,2,230.6498897025799,Develop notice choose rock guy.,6.9218090366690355
2023-02-02,00c1fd96-840d-45d7-8905-e5fbaa809cc7,Apartment,False,0.0,0,100.51486605193753,Size system bank everything computer along note many.,
2022-08-22,6f40971f-6d9d-4bd6-b7dd-3a92b747f415,House,True,2192.6998747896378,15,452.9455701440682,Respond although which somebody.,42.2443116176485
2023-06-17,77b49daf-c62a-4622-ad4a-11a55f2328d6,Condo,True,3123.0022759955864,17,983.8376758668378,Red leader student whom.,53.707582084807505
2022-07-14,4ffbcd9a-aca6-4d4b-848f-eca7ed341406,House,True,3938.0532282840354,8,708.2301275285455,Ability lot sound staff mind performance quite.,78.5798454283263
2023-07-09,c9a87364-809a-4cc6-bd01-125744ecd0a3,House,True,7044.395495958742,14,783.9908219140344,Size yet beyond job down college teach.,58.25304031434515
2022-05-21,0f8663d4-cbc1-4fd2-9cf3-4080d3ce6fda,Condo,True,6576.910010285847,22,180.3838712541966,War do change artist relate then.,93.64646678179267
2021-10-11,2681222c-3038-4d90-a549-41f5b39ad94a,House,False,0.0,0,346.5203415456473,Page address car may.,
2022-06-18,f5e2cf5c-a432-413b-b8fa-a6369d5f8bd8,Condo,False,0.0,0,891.8559455794854,Born particularly left imagine hair stop.,
2022-06-11,fc1b6c16-317a-4d40-ae29-3272a18b76d2,Condo,True,1407.2145134149207,3,332.25188642022937,Growth recognize financial control at by.,48.34131985228892
2022-08-03,cfb0bff3-4e30-456d-9934-2e7717af848d,Townhouse,True,8285.786457286365,14,933.3441494831194,Everybody represent meet I activity eye.,77.72691202328058
2023-04-19,b3a7cd0e-2f88-4c48-9b47-125bd9992880,Townhouse,False,0.0,0,242.13687406676198,Cause system each reflect example represent.,
2022-08-22,5cf3b1a2-3705-4669-a810-e7fa5443e1c7,Apartment,True,6838.749248448062,6,913.8612778288857,Human try generation too phone will important perform.,69.09546309386678
2023-06-19,023161d9-4231-45c0-a1ae-88ee29acaa93,Apartment,False,0.0,0,376.2316006477076,Herself what animal drive.,
2022-12-20,c3caf95c-1dd5-4b63-ac3d-1ee558b6311a,House,False,0.0,0,201.53740613404403,Yard campaign none somebody alone political strategy role.,
2023-05-28,1ecb0e22-aae1-4b1b-b398-6390b1d34f1a,Condo,True,6631.134612214886,3,635.5543460326484,Table management on white.,57.97620040795957
2023-02-17,858f23f1-cd2f-491a-ac49-52985d1a7bac,Townhouse,True,9073.876556112431,2,438.8742653741049,Marriage cultural consider work performance pull.,50.69601912612608
2021-11-10,ae895e79-19b2-4b19-81f4-0f0de516ca87,Condo,False,0.0,0,955.5847485878236,Push example yeah arrive night apply.,
2022-04-06,1eecb60a-60a3-490c-b1e7-587dae002c50,Apartment,False,0.0,0,818.8661147480947,Cover executive some on half sometimes take.,
2023-05-24,edc4cedc-63ec-4a1f-a241-719b6c2508af,Condo,False,0.0,0,245.23683329280118,Allow defense laugh three affect.,
2023-08-10,35f2b92d-9894-4b2b-a3e5-7b0fa71e0bfc,House,True,5716.307200361267,12,155.13942395520056,Soon factor behavior.,64.65953424847329
2022-04-21,520ddf3f-c020-4560-a5f8-81843adc5bc8,Condo,False,0.0,0,520.2234860427641,Increase fine old set hotel compare hair.,
2022-03-20,c99289ce-c5c3-46f7-acd7-7e6a4ecc3170,Townhouse,True,9173.452896292201,3,656.8311792092794,Top first control cause.,42.17776914157335
2023-09-05,3852cb7e-e210-4fca-b962-ed05effa579c,House,True,7720.737772127214,7,492.71468459881044,Public film professor not available develop career protect.,45.299387745533274
2021-11-09,1a4ec5fe-ae98-4a3f-820f-5b91242ed647,Townhouse,True,4417.882703344983,12,395.6561567511742,Will now American magazine choice concern beat.,74.3137770405227
2022-12-31,10660a84-027e-4816-bc96-108d4a042699,House,True,1426.809953335454,17,997.0042697660341,Enter benefit police the.,25.69734994433106
2022-01-05,bd69c79a-ffdf-49bc-bf77-d16b8b94b202,Apartment,False,0.0,0,337.04736447228356,Occur per let institution medical capital.,
2022-02-09,a05c54e3-1f9a-48ee-ae22-0754622c4b95,House,True,4894.3378319568255,13,276.2117027319977,Alone media usually.,31.25510854005692
2022-07-16,d83df697-7cd5-4c8f-ba7d-e2fd8b181b2b,Apartment,True,8400.644538193417,3,873.9652659462917,Office tonight nature bed.,88.19822631793703
2023-08-26,12b1cc26-15a7-4a74-b560-12391c4cf08c,Townhouse,False,0.0,0,935.0701379426482,Me beat politics short believe door much.,
2023-05-12,30b6d171-663f-49db-9ecc-fd0844e1af14,Condo,True,9388.047542926783,21,142.977657698686,Particularly especially stuff site speak avoid.,12.197639649992665
2022-04-20,8bb2135f-537e-4479-a3e8-1835ce6edd76,House,True,2324.115743433823,24,901.8460804391119,Much return discuss contain speak account.,71.12108295402962
2023-04-03,69adb338-8f4a-4e3e-a83f-8ae08cd36f01,House,True,6050.158126070311,24,999.435324941436,And PM information fire radio.,69.08084884509401
2023-01-20,7ffcb96e-6583-4c39-9881-f6fc4b344bd8,Apartment,False,0.0,0,407.83332307450166,End before must amount short support threat.,
2022-03-31,e231d6a0-be70-4848-8c98-bb973b704548,House,False,0.0,0,151.21331333067238,Subject sound world add where social represent.,
2022-12-01,a0a945b9-e2fc-4ccf-bebb-0bb02d88f699,Townhouse,True,1187.4051586719104,8,665.2482895846654,Many current thousand radio fill evidence.,80.96519433280392
2022-03-12,0ff54089-7bb1-4e10-a1a9-c2ec11aca2a3,Townhouse,True,3037.782330316972,22,848.94213481414,Will case on garden.,17.052734024786165
2022-03-12,89369c9b-218f-42a9-b026-c109fe6cf706,Apartment,True,9427.870270412292,21,289.7771789590771,Herself author who sport candidate.,78.4971604342673
2021-12-18,307cec1f-7334-4cff-8157-30bb5c781a1d,Condo,True,8576.354138195102,19,201.08254619313135,Method exactly reveal word sell vote.,67.93719452639728
2022-02-09,bb8cc79d-c059-4b2c-8da1-ff14d791f59d,House,False,0.0,0,610.6548272839962,Commercial government often local nation.,
2023-09-07,981692cf-e1b3-4ae8-a445-0d52fc500704,Apartment,False,0.0,0,279.5353432992921,Eight and the possible blue develop.,
2023-05-16,b6460d62-3883-474a-bae5-76ac950224b9,Apartment,False,0.0,0,796.1304741013136,Case theory they back along laugh.,
2023-05-21,a42bdc87-94be-489d-b00f-0edc01ac0cd5,Townhouse,True,9836.817038948224,2,504.01369969622056,Political action everyone first serious five.,46.07449181675521
2022-10-15,1e26dcdd-b29c-41d9-94c6-260911343bae,Townhouse,True,3343.3735193704883,1,490.61696737003285,Picture difficult deep nearly peace gun yourself nothing.,66.42958107639917
2023-05-01,4c572468-61d9-40a5-9c4a-8d82ed72f87e,Condo,False,0.0,0,418.23264569922895,Truth mother without or.,
2021-12-24,bc3ee19b-768c-45dc-a8bb-06ea47517249,House,True,6324.055547323768,1,198.8395331485935,Various allow very interesting road act.,99.78301522387576
2023-03-24,4d3b2a50-315b-445b-accc-51c2708ed6f9,House,True,2084.7747554770467,10,843.31595597881,Answer couple join gas although thought low.,23.534587856210543
